"id","N","P","K","temperature","humidity","ph","rainfall","crop","crop_code","depto_code","id_depto","departamento_colombia","zona_vida","crop_code","crop","temperature_min","temperature_max","rainfall_min","rainfall_max"
1366,84,25,52,24.37190239,81.2514818,6.12532356,44.20899581,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1367,120,7,47,24.24782473,83.03687902,6.653867608,54.76576239999999,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1368,91,12,46,24.64458469,85.49938185,6.343942518,48.31219031,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1369,89,22,52,24.89681131,86.10782926,6.217300786,53.14626213,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1370,113,19,46,25.41864024,81.12122989,6.286387658,49.52320689,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1371,97,22,50,26.26028739,86.14585891,6.769893799999998,58.97878791,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1372,117,30,50,24.90123934,87.20772913,6.744966312000001,46.59207341,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1373,90,14,52,24.84740848,89.20454622,6.391858432,59.67927244,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1374,104,23,47,26.98212846,86.70068316,6.770434148,42.91292205,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1375,81,16,45,26.90435747,86.25426228,6.727468157000001,59.75980023,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1376,88,5,47,25.86475496,86.67468041,6.662244646,41.16554802,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1377,92,7,45,26.70607759,81.14149505,6.944640222,51.51033554,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1378,81,18,50,26.44019475,80.91934337,6.507110986,47.81847573,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1379,111,5,55,26.283443,84.42478917,6.520663422,50.78669728,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1380,108,23,51,26.84366082,83.85039964,6.106500787000001,40.228644,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1381,113,30,50,26.03967219,83.9862443,6.277484042999999,43.87712348,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1382,83,10,53,24.92994759,85.00802358,6.195142279,48.75859458,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1383,101,11,51,25.50736962,84.24340241,6.792035575,44.2068997,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1384,114,21,55,25.4438391,87.93923120000002,6.472756256,57.51549686,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1385,99,6,45,26.12588914,86.5507939,6.000975617000001,40.71210074,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1386,92,20,55,25.10474753,87.52676159999999,6.5877912620000005,59.26519444,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1387,92,7,48,26.27520631,86.63249555,6.956508826,54.38748495,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1388,91,24,55,26.27061608,83.09194521,6.259086582999999,46.76837499,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1389,110,21,54,26.73690828,87.82430156,6.747537642,47.46447019,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1390,112,25,51,25.04746944,85.5667282,6.932537231,56.72496677,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1391,89,25,54,24.69368934,85.56967628,6.353107392999999,48.99390828,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1392,100,10,53,24.54356968,84.60808277,6.211748957,42.00660251,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1393,83,22,54,25.89762315,81.96664832,6.277245253999999,54.49960057,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1394,95,14,50,26.6333118,84.31756844,6.560443519,56.31866159,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1395,119,30,49,25.35794749,80.45846265,6.903020221,47.72078245,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1396,97,12,47,25.28784623,89.63667876,6.765094963999998,58.28697664,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1397,110,7,45,26.63838589,84.69546874,6.189213927000001,48.32428609,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1398,96,18,50,25.3310446,84.30533791,6.904241707000001,41.53218699,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1399,83,23,55,26.89750174,83.89241484,6.463271076,43.97193745,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1400,120,24,47,26.98603693,89.4138489,6.260838965,58.54876687,watermelon,14,5,5,Meta,X,14,watermelon,20.0,30.0,400.0,600.0
1501,24,128,196,22.75088787,90.69489172,5.521466996,110.4317855,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1502,7,144,197,23.8494014,94.34814995,6.133220586,114.0512495,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1503,14,128,205,22.60800988,94.58900601,6.226289556,116.0396587,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1504,8,120,201,21.18667419,91.13435689,6.321152192,122.233323,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1505,20,129,201,23.41044706,91.69913296,5.587905967,116.07779309999998,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1506,32,137,204,22.86006627,93.12859895,5.824151692999999,117.7296726,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1507,27,139,205,22.48403042,93.40819246,5.7721799460000005,105.5473627,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1508,0,123,205,22.02775403,92.96129462,5.790993052,121.1349176,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1509,22,144,196,21.91191314,91.68748063,6.4992268210000015,117.0761277,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1510,1,124,199,23.71059131,93.27392415,5.658473817000001,112.66765890000002,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1511,30,122,197,21.37784654,92.72043743,5.573241391,106.1417017,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1512,29,121,196,22.84852833,94.32130209,6.079497202000001,123.5977843,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1513,13,126,204,23.1094265,92.79630809,6.3831802710000005,108.183792,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1514,9,139,199,23.25230817,94.54128292,5.867420996,105.3558408,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1515,0,133,200,23.67287749,90.4935574,5.708418722,104.2298028,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1516,30,143,199,23.76881552,90.59810302,5.7983508000000015,102.2648546,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1517,36,140,198,23.34386401,91.47684705,6.28188384,104.4267991,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1518,37,137,199,22.63946441,90.18451645,5.697945522,108.3405879,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1519,33,121,203,22.45696744,94.76285385,5.6059340870000005,114.8407725,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1520,7,144,195,22.96388477,93.58065995,5.85648105,104.64729859999998,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1521,35,128,205,21.07273439,93.56585985,6.041053829,107.8737015,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1522,29,128,198,22.44075021,92.70785115,5.685062404,121.4977331,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1523,2,143,196,22.71271308,90.45261746,5.669489065,109.8852597,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1524,34,140,198,21.70416965,93.44006288,5.751707342,115.1781396,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1525,29,144,204,22.43324518,92.48667725,5.800448951,119.1025189,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1526,32,141,203,21.25941052,92.84416234,5.821347769,109.06584709999998,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1527,13,144,197,22.9215706,94.89613443,6.28022267,105.6941544,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1528,25,143,198,22.81212536,91.51861705,6.027314401,107.855225,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1529,9,137,200,21.12152071,90.6878768,5.636687393,102.8017203,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1530,6,144,198,21.11478672,90.31528693,5.559363609,104.5086618,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1531,37,126,196,23.59997268,90.97597665,5.596449493,107.17281909999998,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1532,2,120,203,23.12652652,94.71203306,5.893492998999999,108.62118329999998,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1533,11,143,197,22.98458907,93.3204487,5.875718516,122.1952483,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1534,10,141,201,22.12659387,90.97818277,6.386021424,104.5412275,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1535,24,142,202,22.53779727,91.48135786,5.710819862,101.8474768,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1536,23,138,195,22.49095104,91.70292746,5.7959857160000015,124.3915101,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1537,18,125,204,22.35548159,94.47811755,6.046673619,116.7366261,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1538,13,121,196,22.20700989,93.50574163,6.443382913,120.1593771,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1539,26,122,202,22.44516988,94.73763514,5.617227184,107.1843273,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1540,28,123,202,22.76643029,92.12438519,6.442289294,120.4359949,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1541,26,121,201,22.19109412,90.02575116,6.162034371,112.3126628,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1542,21,137,196,23.6119202,91.70293849,5.812781806,123.5900822,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1543,21,135,198,23.86087054,94.92048112,5.7650151260000015,105.0241329,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1544,5,144,205,21.42177231,92.62665309,6.184922574,102.8045658,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1545,2,123,205,22.36629253,90.78572467,5.739652177000001,124.9831618,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1546,15,133,199,23.99686172,91.61001707,5.8247786360000005,117.6102915,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1547,31,130,198,21.80129837,92.73446667,5.554823557000001,120.05866709999998,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1548,25,143,200,23.80436344,92.80441624,6.024248787,100.6192543,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1549,16,143,204,23.71475278,91.53331177,5.631333387000001,121.8961665,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1550,19,122,202,23.34467359,90.37981478,5.811975094,112.8954016,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1551,10,125,196,22.31253665,90.03577124,5.730557448,113.0688155,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1552,20,139,202,23.50201428,92.21083961,5.66999105,107.9868949,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1553,28,123,198,23.46260321,91.45665004,5.682751473,111.7763395,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1554,28,136,200,23.06204373,92.39544055,6.245858905,114.7399101,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1555,2,131,199,22.47420512,91.22759742,6.017370134,124.2179699,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1556,2,140,197,22.69780133,92.82223419,5.53456749,105.0508234,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1557,27,138,201,23.66682067,93.90191078,5.952367662,105.4004751,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1558,30,127,204,22.50050273,92.45878335,6.126436584,100.9343903,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1559,32,145,203,23.83053666,90.84422164,6.406818518,109.5966791,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1560,29,139,205,23.64142354,93.74461474,6.155939452999999,116.6912176,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1561,26,126,195,21.41363812,92.99124545,5.878568981,118.3979065,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1562,40,136,202,22.85267372,94.57645809999998,5.935336307999999,117.53140259999998,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1563,6,124,200,22.98208095,93.84505029,5.971332179,109.5852253,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1564,35,138,200,21.19909519,90.80819418,5.67130617,103.6838922,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1565,17,136,196,23.87192332,90.49939035,5.882155987999999,103.0548094,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1566,33,134,205,21.0365275,94.33919546,6.08551916,114.7412734,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1567,16,143,197,22.61711614,93.51978375,5.90402645,116.9256766,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1568,27,120,200,21.45278675,90.74531921,6.1102188260000005,116.7036582,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1569,29,145,205,22.81227579,92.12992101,6.212302608,109.3383552,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1570,3,141,197,21.98141856,91.12719303,6.142803397000001,115.4789148,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1571,15,123,204,22.52709326,92.54780429,6.365972687999999,115.3830068,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1572,5,136,195,22.35628673,91.92360477,6.264202804,107.7697413,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1573,10,136,204,21.19852186,92.15595143,6.276198595,105.8554351,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1574,7,141,195,23.8812458,93.45067555,5.514253142,104.9116663,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1575,2,129,201,22.78234161,94.36803516,5.682343744,122.1449949,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1576,29,138,197,22.19055385,92.43764169,5.830892252000001,121.6622761,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1577,30,137,200,22.91430043,90.70475565,5.603413172000001,118.6044645,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1578,29,132,204,23.08950736,90.22507299,6.0967531,108.2166601,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1579,14,139,197,21.72484506,92.83975602,6.056529526,121.6961761,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1580,18,125,203,22.44307715,91.59234006,6.160267496,102.5565807,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1581,33,143,204,21.1316077,91.95769858,5.814434775,122.5391946,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1582,40,144,196,22.71750705,92.25479855,5.987262638,107.0289866,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1583,9,143,197,23.75033085,92.88160462,5.570020684,117.6602827,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1584,38,135,203,23.76121837,93.661643,5.9655513110000005,100.825956,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1585,28,130,196,22.13450646,94.67695747,6.062356467000001,112.9203223,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1586,35,142,203,21.17089176,90.23730166,5.895319002000001,123.6495149,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1587,12,129,205,22.36238282,91.15761594,6.119432215,118.68327250000002,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1588,1,135,203,22.77856513,92.70124029,5.624203283,113.7759219,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1589,0,145,205,21.22503442,90.09877774,5.52078314,113.9760462,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1590,31,121,201,23.15791104,90.34396882,5.731535257999999,110.712841,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1591,35,131,203,22.42776057,93.91722423,5.893490899,102.7230739,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1592,29,140,195,23.64082979,90.95257927,5.560521058,116.7431319,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1593,33,138,198,22.29423493,90.69033986,6.222390797999999,122.7418744,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1594,14,140,197,23.35225078,90.90054697,6.071255131,113.0381382,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1595,35,145,195,22.03911546,94.58075845,6.231950009,110.9804014,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1596,40,120,197,23.80593812,92.48879468,5.889480679,119.6335548,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1597,25,132,198,22.31944084,90.85174383,5.732757516,100.1173443,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1598,31,137,196,22.14464104,93.82567435,6.400321212000001,120.6310784,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1599,36,144,196,23.65167552,94.50528753,6.496934492,115.3611268,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1600,10,140,197,22.16939473,90.27185592,6.229498836,124.4683112,apple,16,6,6,Boyacá,X,16,apple,6.0,24.0,1000.0,1500.0
1601,22,30,12,15.78144173,92.51077745,6.354006743999999,119.035002,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1602,37,6,13,26.03097313,91.50819306,7.511755067999999,101.2847738,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1603,27,13,6,13.36050601,91.35608208,7.335158382,111.2266885,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1604,7,16,9,18.87957654,92.04304496,7.813916602999999,114.6659511,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1605,20,7,9,29.47741671,91.57802915,7.1291369410000005,111.1727497,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1606,26,27,10,28.06903173,92.91487288,6.079998496,114.1339416,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1607,5,23,15,25.66901098,92.04670813,7.408939392000001,112.5424199,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1608,0,18,14,29.77149434,92.00719952,7.207991261,114.41617859999998,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1609,39,24,14,30.55472573,90.90343769,7.189259647,106.0711985,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1610,13,23,6,23.96147583,90.26408017,7.365338111,102.6958703,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1611,21,17,15,23.98289638,91.5473145,7.455991072000001,118.4901697,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1612,33,12,8,25.26052689,90.31153735,6.822282114,117.36952959999998,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1613,6,9,12,31.08368929,90.14362642,7.028746406000002,109.6894658,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1614,19,7,10,14.78003032,91.22062116,6.118430299,100.1961762,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1615,24,18,6,26.56608303,94.45239715,6.285312759,116.3796525,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1616,9,11,8,24.85903405,94.39000473,6.559236744,111.78037340000002,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1617,31,8,7,34.51465139,93.63812684,7.163245982,103.5684926,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1618,22,17,5,24.12188673,90.72351622,6.945562889,102.835632,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1619,13,5,8,23.85340379,90.10522549,7.474710503,103.923226,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1620,16,8,9,24.60297538,91.28408653,7.601189842999999,111.2948115,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1621,4,13,6,15.63211033,94.25966183,7.5611432239999985,101.4705704,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1622,0,25,14,19.33516809,91.97978938,6.361671475,116.450422,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1623,8,7,10,28.2620488,91.98317355,6.929216014,105.2132259,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1624,4,23,5,22.67594476,93.36348717,7.477935216,110.3332655,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1625,33,14,8,21.03200078,92.9641969,7.684420446,110.6823944,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1626,30,7,15,33.23453301,91.06053924,7.825531916,115.7659902,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1627,21,29,12,22.30318989,92.15987039,6.438668989,117.3688104,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1628,11,14,5,11.50322938,94.8933184,6.946354724,115.56837759999998,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1629,9,8,15,14.34320488,94.35734702,7.994465371,110.22231229999998,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1630,5,18,14,33.105698100000005,93.48447453,7.434118807000001,119.1709113,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1631,29,25,14,30.49183837,90.4582865,7.781988584,113.3302105,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1632,33,12,15,30.25578031,92.03272799,6.052318465,116.7173125,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1633,8,16,6,12.22816189,90.26457428,7.106650373,108.4161706,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1634,15,14,8,10.01081312,90.22399223,6.22094286,119.3941064,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1635,16,7,8,22.79196751,90.60901895,6.420457311,116.5084074,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1636,0,12,7,20.18432263,90.65458473,6.969249676,116.8130969,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1637,5,25,6,30.72119881,94.01331956,6.0113021810000005,106.8118019,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1638,6,8,11,24.35590861,92.39651663,6.600948787999999,119.6946577,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1639,10,5,5,21.21306973,91.35349216,7.817846496,112.9834361,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1640,1,17,6,10.78689755,91.38411917,6.8198271,117.5293447,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1641,1,30,10,11.89925671,91.34663797,7.291405641,103.5771468,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
1642,0,23,15,22.56664172,93.37488907,7.598729065,109.8585753,orange,17,8,8,Santander,X,17,orange,15.0,30.0,1000.0,2000.0
