id,N,P,K,temperature,humidity,ph,rainfall,crop,crop_code,depto_code,id_depto,departamento_colombia,zona_vida,temperature_min,temperature_max,rainfall_min,rainfall_max,Longitud,Latitud
1393,83,22,54,2.589.762.315,8.196.664.832,6.277.245.253.999.990,5.449.960.057,watermelon,14,5,5,Meta,Matorral tropical,20.0,30.0,400.0,600.0,"-72,91603732","3,394146496"
1394,95,14,50,266.333.118,8.431.756.844,6.560.443.519,5.631.866.159,watermelon,14,5,5,Meta,Matorral tropical,20.0,30.0,400.0,600.0,"-72,91603732","3,394146496"
1395,119,30,49,2.535.794.749,8.045.846.265,6.903.020.221,4.772.078.245,watermelon,14,5,5,Meta,Matorral tropical,20.0,30.0,400.0,600.0,"-72,91603732","3,394146496"
1396,97,12,47,2.528.784.623,8.963.667.876,6.765.094.963.999.990,5.828.697.664,watermelon,14,5,5,Meta,Matorral tropical,20.0,30.0,400.0,600.0,"-72,91603732","3,394146496"
1397,110,7,45,2.663.838.589,8.469.546.874,6.189.213.927.000.000,4.832.428.609,watermelon,14,5,5,Meta,Matorral tropical,20.0,30.0,400.0,600.0,"-72,91603732","3,394146496"
1398,96,18,50,253.310.446,8.430.533.791,6.904.241.707.000.000,4.153.218.699,watermelon,14,5,5,Meta,Matorral tropical,20.0,30.0,400.0,600.0,"-72,91603732","3,394146496"
1399,83,23,55,2.689.750.174,8.389.241.484,6.463.271.076,4.397.193.745,watermelon,14,5,5,Meta,Matorral tropical,20.0,30.0,400.0,600.0,"-72,91603732","3,394146496"
1400,120,24,47,2.698.603.693,894.138.489,6.260.838.965,5.854.876.687,watermelon,14,5,5,Meta,Matorral tropical,20.0,30.0,400.0,600.0,"-72,91603732","3,394146496"
1501,24,128,196,2.275.088.787,9.069.489.172,5.521.466.996,1.104.317.855,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1502,7,144,197,238.494.014,9.434.814.995,6.133.220.586,1.140.512.495,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1503,14,128,205,2.260.800.988,9.458.900.601,6.226.289.556,1.160.396.587,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1504,8,120,201,2.118.667.419,9.113.435.689,6.321.152.192,122.233.323,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1505,20,129,201,2.341.044.706,9.169.913.296,5.587.905.967,11.607.779.309.999.900,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1506,32,137,204,2.286.006.627,9.312.859.895,5.824.151.692.999.990,1.177.296.726,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1507,27,139,205,2.248.403.042,9.340.819.246,57.721.799.460.000.000,1.055.473.627,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1508,0,123,205,2.202.775.403,9.296.129.462,5.790.993.052,1.211.349.176,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1509,22,144,196,2.191.191.314,9.168.748.063,64.992.268.210.000.000,1.170.761.277,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1510,1,124,199,2.371.059.131,9.327.392.415,5.658.473.817.000.000,11.266.765.890.000.000,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1511,30,122,197,2.137.784.654,9.272.043.743,5.573.241.391,1.061.417.017,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1512,29,121,196,2.284.852.833,9.432.130.209,6.079.497.202.000.000,1.235.977.843,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1513,13,126,204,231.094.265,9.279.630.809,63.831.802.710.000.000,108.183.792,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1514,9,139,199,2.325.230.817,9.454.128.292,5.867.420.996,1.053.558.408,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1515,0,133,200,2.367.287.749,904.935.574,5.708.418.722,1.042.298.028,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1516,30,143,199,2.376.881.552,9.059.810.302,57.983.508.000.000.000,1.022.648.546,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1517,36,140,198,2.334.386.401,9.147.684.705,628.188.384,1.044.267.991,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1518,37,137,199,2.263.946.441,9.018.451.645,5.697.945.522,1.083.405.879,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1519,33,121,203,2.245.696.744,9.476.285.385,56.059.340.870.000.000,1.148.407.725,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1520,7,144,195,2.296.388.477,9.358.065.995,585.648.105,10.464.729.859.999.900,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1521,35,128,205,2.107.273.439,9.356.585.985,6.041.053.829,1.078.737.015,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1522,29,128,198,2.244.075.021,9.270.785.115,5.685.062.404,1.214.977.331,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1523,2,143,196,2.271.271.308,9.045.261.746,5.669.489.065,1.098.852.597,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1524,34,140,198,2.170.416.965,9.344.006.288,5.751.707.342,1.151.781.396,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1525,29,144,204,2.243.324.518,9.248.667.725,5.800.448.951,1.191.025.189,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1526,32,141,203,2.125.941.052,9.284.416.234,5.821.347.769,10.906.584.709.999.900,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1527,13,144,197,229.215.706,9.489.613.443,628.022.267,1.056.941.544,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1528,25,143,198,2.281.212.536,9.151.861.705,6.027.314.401,107.855.225,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1529,9,137,200,2.112.152.071,906.878.768,5.636.687.393,1.028.017.203,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1530,6,144,198,2.111.478.672,9.031.528.693,5.559.363.609,1.045.086.618,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1531,37,126,196,2.359.997.268,9.097.597.665,5.596.449.493,10.717.281.909.999.900,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1532,2,120,203,2.312.652.652,9.471.203.306,5.893.492.998.999.990,10.862.118.329.999.900,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1533,11,143,197,2.298.458.907,933.204.487,5.875.718.516,1.221.952.483,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1534,10,141,201,2.212.659.387,9.097.818.277,6.386.021.424,1.045.412.275,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1535,24,142,202,2.253.779.727,9.148.135.786,5.710.819.862,1.018.474.768,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1536,23,138,195,2.249.095.104,9.170.292.746,57.959.857.160.000.000,1.243.915.101,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1537,18,125,204,2.235.548.159,9.447.811.755,6.046.673.619,1.167.366.261,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1538,13,121,196,2.220.700.989,9.350.574.163,6.443.382.913,1.201.593.771,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1539,26,122,202,2.244.516.988,9.473.763.514,5.617.227.184,1.071.843.273,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1540,28,123,202,2.276.643.029,9.212.438.519,6.442.289.294,1.204.359.949,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1541,26,121,201,2.219.109.412,9.002.575.116,6.162.034.371,1.123.126.628,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1542,21,137,196,236.119.202,9.170.293.849,5.812.781.806,1.235.900.822,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1543,21,135,198,2.386.087.054,9.492.048.112,57.650.151.260.000.000,1.050.241.329,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1544,5,144,205,2.142.177.231,9.262.665.309,6.184.922.574,1.028.045.658,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1545,2,123,205,2.236.629.253,9.078.572.467,5.739.652.177.000.000,1.249.831.618,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1546,15,133,199,2.399.686.172,9.161.001.707,58.247.786.360.000.000,1.176.102.915,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1547,31,130,198,2.180.129.837,9.273.446.667,5.554.823.557.000.000,12.005.866.709.999.900,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1548,25,143,200,2.380.436.344,9.280.441.624,6.024.248.787,1.006.192.543,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1549,16,143,204,2.371.475.278,9.153.331.177,5.631.333.387.000.000,1.218.961.665,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1550,19,122,202,2.334.467.359,9.037.981.478,5.811.975.094,1.128.954.016,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1551,10,125,196,2.231.253.665,9.003.577.124,5.730.557.448,1.130.688.155,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1552,20,139,202,2.350.201.428,9.221.083.961,566.999.105,1.079.868.949,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1553,28,123,198,2.346.260.321,9.145.665.004,5.682.751.473,1.117.763.395,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1554,28,136,200,2.306.204.373,9.239.544.055,6.245.858.905,1.147.399.101,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1555,2,131,199,2.247.420.512,9.122.759.742,6.017.370.134,1.242.179.699,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1556,2,140,197,2.269.780.133,9.282.223.419,553.456.749,1.050.508.234,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1557,27,138,201,2.366.682.067,9.390.191.078,5.952.367.662,1.054.004.751,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1558,30,127,204,2.250.050.273,9.245.878.335,6.126.436.584,1.009.343.903,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1559,32,145,203,2.383.053.666,9.084.422.164,6.406.818.518,1.095.966.791,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1560,29,139,205,2.364.142.354,9.374.461.474,6.155.939.452.999.990,1.166.912.176,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1561,26,126,195,2.141.363.812,9.299.124.545,5.878.568.981,1.183.979.065,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1562,40,136,202,2.285.267.372,9.457.645.809.999.990,5.935.336.307.999.990,11.753.140.259.999.900,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1563,6,124,200,2.298.208.095,9.384.505.029,5.971.332.179,1.095.852.253,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1564,35,138,200,2.119.909.519,9.080.819.418,567.130.617,1.036.838.922,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1565,17,136,196,2.387.192.332,9.049.939.035,5.882.155.987.999.990,1.030.548.094,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1566,33,134,205,210.365.275,9.433.919.546,608.551.916,1.147.412.734,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1567,16,143,197,2.261.711.614,9.351.978.375,590.402.645,1.169.256.766,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1568,27,120,200,2.145.278.675,9.074.531.921,61.102.188.260.000.000,1.167.036.582,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1569,29,145,205,2.281.227.579,9.212.992.101,6.212.302.608,1.093.383.552,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1570,3,141,197,2.198.141.856,9.112.719.303,6.142.803.397.000.000,1.154.789.148,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1571,15,123,204,2.252.709.326,9.254.780.429,6.365.972.687.999.990,1.153.830.068,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1572,5,136,195,2.235.628.673,9.192.360.477,6.264.202.804,1.077.697.413,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1573,10,136,204,2.119.852.186,9.215.595.143,6.276.198.595,1.058.554.351,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1574,7,141,195,238.812.458,9.345.067.555,5.514.253.142,1.049.116.663,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1575,2,129,201,2.278.234.161,9.436.803.516,5.682.343.744,1.221.449.949,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1576,29,138,197,2.219.055.385,9.243.764.169,5.830.892.252.000.000,1.216.622.761,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1577,30,137,200,2.291.430.043,9.070.475.565,5.603.413.172.000.000,1.186.044.645,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1578,29,132,204,2.308.950.736,9.022.507.299,60.967.531,1.082.166.601,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1579,14,139,197,2.172.484.506,9.283.975.602,6.056.529.526,1.216.961.761,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1580,18,125,203,2.244.307.715,9.159.234.006,6.160.267.496,1.025.565.807,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1581,33,143,204,211.316.077,9.195.769.858,5.814.434.775,1.225.391.946,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1582,40,144,196,2.271.750.705,9.225.479.855,5.987.262.638,1.070.289.866,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1583,9,143,197,2.375.033.085,9.288.160.462,5.570.020.684,1.176.602.827,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1584,38,135,203,2.376.121.837,93.661.643,59.655.513.110.000.000,100.825.956,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1585,28,130,196,2.213.450.646,9.467.695.747,6.062.356.467.000.000,1.129.203.223,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1586,35,142,203,2.117.089.176,9.023.730.166,5.895.319.002.000.000,1.236.495.149,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1587,12,129,205,2.236.238.282,9.115.761.594,6.119.432.215,11.868.327.250.000.000,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1588,1,135,203,2.277.856.513,9.270.124.029,5.624.203.283,1.137.759.219,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1589,0,145,205,2.122.503.442,9.009.877.774,552.078.314,1.139.760.462,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1590,31,121,201,2.315.791.104,9.034.396.882,5.731.535.257.999.990,110.712.841,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1591,35,131,203,2.242.776.057,9.391.722.423,5.893.490.899,1.027.230.739,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1592,29,140,195,2.364.082.979,9.095.257.927,5.560.521.058,1.167.431.319,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1593,33,138,198,2.229.423.493,9.069.033.986,6.222.390.797.999.990,1.227.418.744,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1594,14,140,197,2.335.225.078,9.090.054.697,6.071.255.131,1.130.381.382,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1595,35,145,195,2.203.911.546,9.458.075.845,6.231.950.009,1.109.804.014,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1596,40,120,197,2.380.593.812,9.248.879.468,5.889.480.679,1.196.335.548,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1597,25,132,198,2.231.944.084,9.085.174.383,5.732.757.516,1.001.173.443,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1598,31,137,196,2.214.464.104,9.382.567.435,6.400.321.212.000.000,1.206.310.784,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1599,36,144,196,2.365.167.552,9.450.528.753,6.496.934.492,1.153.611.268,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1600,10,140,197,2.216.939.473,9.027.185.592,6.229.498.836,1.244.683.112,apple,16,6,6,Boyacá,Bosque Humedo-Templado frio,6.0,24.0,1000.0,1500.0,"-73,10367173","5,774622335"
1601,22,30,12,1.578.144.173,9.251.077.745,6.354.006.743.999.990,119.035.002,orange,17,8,8,Santander,Bosque Humedo-Subtropical,15.0,30.0,1000.0,2000.0,"-73,48766495","6,692730999"
1602,37,6,13,2.603.097.313,9.150.819.306,7.511.755.067.999.990,1.012.847.738,orange,17,8,8,Santander,Bosque Humedo-Subtropical,15.0,30.0,1000.0,2000.0,"-73,48766495","6,692730999"
1603,27,13,6,1.336.050.601,9.135.608.208,7.335.158.382,1.112.266.885,orange,17,8,8,Santander,Bosque Humedo-Subtropical,15.0,30.0,1000.0,2000.0,"-73,48766495","6,692730999"
1604,7,16,9,1.887.957.654,9.204.304.496,7.813.916.602.999.990,1.146.659.511,orange,17,8,8,Santander,Bosque Humedo-Subtropical,15.0,30.0,1000.0,2000.0,"-73,48766495","6,692730999"
1605,20,7,9,2.947.741.671,9.157.802.915,71.291.369.410.000.000,1.111.727.497,orange,17,8,8,Santander,Bosque Humedo-Subtropical,15.0,30.0,1000.0,2000.0,"-73,48766495","6,692730999"
1606,26,27,10,2.806.903.173,9.291.487.288,6.079.998.496,1.141.339.416,orange,17,8,8,Santander,Bosque Humedo-Subtropical,15.0,30.0,1000.0,2000.0,"-73,48766495","6,692730999"
1607,5,23,15,2.566.901.098,9.204.670.813,7.408.939.392.000.000,1.125.424.199,orange,17,8,8,Santander,Bosque Humedo-Subtropical,15.0,30.0,1000.0,2000.0,"-73,48766495","6,692730999"
1608,0,18,14,2.977.149.434,9.200.719.952,7.207.991.261,11.441.617.859.999.900,orange,17,8,8,Santander,Bosque Humedo-Subtropical,15.0,30.0,1000.0,2000.0,"-73,48766495","6,692730999"
1609,39,24,14,3.055.472.573,9.090.343.769,7.189.259.647,1.060.711.985,orange,17,8,8,Santander,Bosque Humedo-Subtropical,15.0,30.0,1000.0,2000.0,"-73,48766495","6,692730999"
1610,13,23,6,2.396.147.583,9.026.408.017,7.365.338.111,1.026.958.703,orange,17,8,8,Santander,Bosque Humedo-Subtropical,15.0,30.0,1000.0,2000.0,"-73,48766495","6,692730999"
1611,21,17,15,2.398.289.638,915.473.145,7.455.991.072.000.000,1.184.901.697,orange,17,8,8,Santander,Bosque Humedo-Subtropical,15.0,30.0,1000.0,2000.0,"-73,48766495","6,692730999"
1612,33,12,8,2.526.052.689,9.031.153.735,6.822.282.114,11.736.952.959.999.900,orange,17,8,8,Santander,Bosque Humedo-Subtropical,15.0,30.0,1000.0,2000.0,"-73,48766495","6,692730999"
1613,6,9,12,3.108.368.929,9.014.362.642,7.028.746.406.000.000,1.096.894.658,orange,17,8,8,Santander,Bosque Humedo-Subtropical,15.0,30.0,1000.0,2000.0,"-73,48766495","6,692730999"
